Deletion size,Max growth rate,Min production rate,Deleted genes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,0.414230694082928,0.482118134085338,b4467,b4069,b4384,b3752,b2297,b2458,b2926,b2407,b3844,b1004,b3713,b1109,b0046,b3236,b1638,b4139,b1623,b3665,b2799,b3945,b1602,b0153,b4381,b2406,b3654,b3714,b3664,b1727,b0114,b0529,b2492,b0904,b2954,b0591,b3927,b3029,b1380,b2660,b3662,b1518,b2285,b1011,,,,,,,,,,,,
43,0.476994040441236,0.105873549504126,b4467,b4069,b4384,b3752,b3115,b1849,b2296,b2779,b2407,b1004,b3713,b1109,b0046,b3236,b1638,b1982,b4139,b1623,b4014,b0261,b2976,b2799,b3945,b1602,b0507,b2913,b4381,b2406,b3915,b1727,b2975,b0114,b3603,b0529,b2492,b0904,b2954,b3927,b3029,b1380,b3662,b2285,b1007,,,,,,,,,,,
44,0.391514808759355,0.546299405367221,b3553,b1478,b3399,b4382,b1241,b4069,b4384,b2744,b2297,b2458,b0160,b2407,b3844,b1004,b3713,b1109,b0046,b3236,b1638,b1779,b1982,b4139,b1033,b0675,b2361,b4014,b0261,b2976,b2799,b3945,b1602,b0507,b0153,b2913,b0114,b0529,b2492,b0904,b2954,b0591,b3029,b1380,b2285,b1010,,,,,,,,,,
44,0.460314509676736,0.29335774654526,b4467,b3399,b4069,b4384,b2744,b3708,b2297,b2458,b0160,b1004,b3713,b1109,b0046,b3236,b1638,b4139,b2797,b3117,b1814,b4471,b3665,b4374,b0675,b2361,b2291,b1602,b2913,b3654,b3714,b3664,b1727,b0114,b2366,b0529,b2492,b0904,b1533,b3927,b2835,b3029,b1380,b0494,b1511,b2285,,,,,,,,,,
44,0.421269376254478,0.26837997723348,b4467,b4069,b2744,b3708,b2297,b2458,b2925,b2097,b2926,b1004,b3713,b1109,b0046,b3236,b2883,b2690,b2797,b3117,b1814,b4471,b3449,b0261,b1602,b2913,b4381,b2406,b3654,b2868,b3714,b3664,b1727,b4064,b4464,b0114,b2366,b0529,b2492,b0904,b1533,b3927,b1380,b0494,b3662,b2285,,,,,,,,,,
44,0.358128339310416,0.228234653449202,b2836,b3553,b4069,b4384,b3708,b2297,b2458,b2779,b2925,b2097,b0030,b2407,b1004,b3713,b1109,b0046,b3236,b2797,b3117,b1814,b4471,b3946,b0825,b1033,b3665,b1602,b2913,b4381,b2406,b3654,b3714,b3664,b1727,b0114,b2366,b0529,b2492,b0904,b1533,b3927,b1380,b3662,b1518,b2285,,,,,,,,,,
45,0.374669321527947,0.786358407376026,b4467,b1478,b1241,b4069,b4384,b2744,b3115,b1849,b2296,b2926,b0030,b2407,b3844,b1004,b3713,b1109,b0046,b3236,b1638,b4139,b1623,b3665,b4015,b0261,b0411,b2799,b3945,b1602,b4381,b3915,b3654,b3714,b3664,b0529,b2492,b0904,b1300,b2954,b3029,b1380,b2660,b3662,b1985,b2285,b1011,,,,,,,,,
45,0.383029778218043,0.646493172381707,b4467,b1478,b4382,b1241,b4069,b4384,b3115,b1849,b2296,b2926,b0030,b2407,b1004,b3713,b1109,b0046,b3236,b1638,b2937,b1982,b0477,b4139,b4014,b0261,b2976,b2799,b3945,b1602,b0507,b2913,b2406,b3915,b2975,b3603,b0529,b2492,b0904,b2954,b3029,b1380,b1695,b3662,b1985,b2285,b1010,,,,,,,,,
45,0.373029818572638,0.222380607248061,b3553,b3399,b4069,b2502,b2744,b3708,b2297,b2458,b2925,b2097,b1004,b3713,b1109,b0046,b3236,b1982,b2797,b3117,b1814,b4471,b3946,b0825,b1033,b0675,b2361,b0261,b1602,b4381,b2406,b1727,b0114,b0509,b3125,b2366,b0755,b3612,b0529,b2492,b0904,b1533,b3927,b3821,b1380,b2660,b2285,,,,,,,,,
45,0.358741189218935,0.18477915614415,b3553,b1478,b3399,b3846,b1241,b0351,b4069,b2744,b3115,b1849,b2296,b3617,b1004,b3713,b1109,b0046,b3236,b2883,b1638,b1779,b4139,b1033,b1623,b3665,b0411,b2799,b3945,b1602,b4381,b3915,b3654,b3714,b3664,b0114,b0529,b2492,b0904,b2954,b3029,b1380,b2660,b3662,b1517,b2285,b1011,,,,,,,,,
45,0.364087973250665,0.765815725264809,b4467,b1478,b3399,b4382,b1241,b4069,b4384,b2744,b2297,b2458,b2779,b0160,b3844,b1004,b3713,b1109,b0046,b3236,b1638,b4139,b3665,b0675,b2361,b2291,b4015,b2799,b3945,b1602,b0153,b2913,b0590,b3654,b3714,b3664,b0529,b2492,b0904,b2954,b3927,b3029,b1380,b1985,b1518,b2285,b1010,,,,,,,,,
46,0.385694640204833,0.65271740357881,b3553,b1478,b3399,b1241,b4069,b2744,b2297,b2458,b2926,b0160,b1004,b3713,b1109,b0046,b3236,b1638,b2937,b4139,b1033,b1623,b3665,b4374,b0675,b2361,b2291,b0261,b0411,b2799,b3945,b1602,b0507,b2913,b3915,b3654,b3714,b3664,b0529,b2492,b0904,b2954,b3029,b1380,b1695,b1985,b2285,b1007,,,,,,,,
46,0.442365644333306,0.341884205140094,b3553,b4269,b0493,b3588,b3003,b3011,b4384,b3752,b0871,b2407,b3844,b1004,b3713,b1109,b0046,b3236,b1638,b1779,b3908,b1656,b0937,b1982,b4139,b1033,b1623,b4014,b0261,b2976,b2799,b3945,b1602,b0507,b2913,b4381,b2406,b1727,b0114,b0529,b2492,b0904,b2954,b3927,b1380,b3662,b2285,b1010,,,,,,,,
47,0.394125515062317,0.597597810947298,b4467,b1478,b3399,b4269,b0493,b3588,b3003,b3011,b1241,b4384,b2744,b0871,b2926,b0160,b1004,b3713,b1109,b0046,b3236,b1638,b4139,b3665,b4374,b0675,b2361,b2291,b4015,b2799,b3945,b1602,b2913,b3915,b3654,b3714,b3664,b0529,b2492,b0904,b1300,b2954,b3029,b1380,b1985,b1518,b0221,b2285,b1007,,,,,,,
47,0.414231813710676,0.482119437190266,b4467,b1478,b0238,b0125,b1241,b4069,b2297,b2458,b0030,b2407,b3844,b1004,b3713,b1109,b0046,b3236,b2883,b1638,b1779,b3908,b1656,b0937,b0477,b4139,b2799,b3945,b1602,b2913,b4381,b2406,b3654,b2868,b3714,b3664,b4064,b4464,b0114,b0529,b2492,b0904,b2954,b3927,b1380,b1511,b3662,b2285,b1010,,,,,,,
47,0.442365644333294,0.341884205144468,b4467,b4269,b0493,b3588,b3003,b3011,b4384,b3752,b0871,b2926,b2407,b3844,b1004,b3713,b1109,b0046,b3236,b1638,b1982,b4139,b1623,b4014,b0261,b2976,b2799,b3945,b1602,b0507,b0153,b2913,b4381,b0590,b2406,b1727,b2975,b0114,b3603,b0529,b2492,b0904,b2954,b3927,b3029,b1380,b3662,b2285,b1009,,,,,,,
47,0.476994040441242,0.105873549518233,b3553,b4382,b4069,b4384,b3752,b2297,b2458,b2407,b1004,b3713,b1109,b0046,b3236,b1638,b1779,b3908,b1656,b0207,b3012,b1982,b4139,b1033,b1623,b4014,b0261,b2976,b2799,b1602,b0507,b2913,b2406,b3915,b1727,b0114,b0529,b2492,b0904,b2954,b1781,b3001,b3927,b1380,b0325,b1771,b3662,b2285,b1009,,,,,,,
48,0.436402841997361,0.359739923607259,b4467,b2836,b4382,b4269,b0493,b3588,b3003,b3011,b0238,b0125,b4384,b2744,b0871,b2926,b2407,b1004,b3713,b1109,b0046,b3236,b1638,b0477,b4139,b0411,b2799,b3945,b1602,b3915,b3654,b2868,b3714,b3664,b1727,b4064,b4464,b0114,b0529,b2492,b0904,b2954,b3927,b3029,b1380,b2660,b3662,b1517,b2285,b1009,,,,,,
49,0.30864022521635,0.694093749450908,b2836,b3553,b1478,b1241,b0351,b4069,b3752,b2297,b2458,b2926,b2407,b1004,b3713,b1109,b0046,b3236,b2883,b1638,b3908,b1656,b4139,b3616,b3589,b1033,b1623,b3665,b2799,b3945,b1602,b2913,b4381,b2406,b3915,b3654,b2868,b3714,b3664,b4064,b4464,b0114,b0529,b2492,b0904,b2954,b1380,b3662,b1517,b2285,b1011,,,,,
49,0.391514808759383,0.546299405350209,b3553,b1478,b1241,b4069,b4384,b3752,b3115,b1849,b2296,b2926,b2407,b3844,b1004,b3713,b1109,b0046,b3236,b1638,b0207,b3012,b0937,b1982,b0477,b4139,b1033,b4014,b0261,b2976,b2799,b1602,b4381,b2406,b0114,b0509,b3125,b0529,b2492,b0904,b2954,b1781,b3001,b3029,b1380,b0325,b2660,b1771,b3662,b2285,b1010,,,,,
49,0.412816159926728,0.479270617327847,b4467,b4069,b4384,b2744,b3115,b1849,b2296,b0030,b3844,b1004,b3713,b1109,b0046,b3236,b2883,b1638,b1779,b3908,b1656,b0937,b1982,b4139,b1623,b4014,b0261,b2976,b0411,b2799,b3945,b1602,b0507,b2913,b4381,b2868,b1727,b4064,b4464,b2975,b0114,b3603,b0529,b2492,b0904,b2954,b3927,b1380,b3662,b2285,b1010,,,,,
51,0.372838704234685,0.222976000640849,b3553,b3399,b4069,b2744,b3708,b3926,b2930,b4232,b3697,b3925,b2297,b2458,b0160,b1004,b3713,b1109,b0046,b3236,b1779,b2797,b3117,b1814,b4471,b3449,b3946,b0825,b1033,b0675,b2361,b0411,b1602,b2913,b4381,b2406,b3654,b2868,b3714,b3664,b4064,b4464,b0114,b0529,b1539,b2492,b0904,b1533,b3927,b1380,b0494,b1518,b2285,,,
53,0.364290923502708,0.764448838454426,b4467,b1478,b4382,b1241,b4069,b4384,b2297,b2458,b0030,b2407,b3844,b1004,b3713,b1109,b0046,b3124,b3236,b1638,b0207,b3012,b0937,b1982,b4139,b1623,b4014,b0261,b2976,b2799,b1602,b2913,b2406,b2789,b3127,b2975,b3603,b0755,b3612,b0529,b2492,b0904,b2954,b1781,b3001,b1298,b3029,b1380,b0325,b0514,b1771,b3662,b1985,b2285,b1010,
53,0.364474192478042,0.763329417769896,b4467,b1478,b3399,b1241,b4069,b4384,b2744,b3115,b1849,b2296,b0030,b3844,b1004,b3713,b1109,b0046,b3236,b2883,b1638,b1779,b0207,b3012,b1982,b4139,b1623,b4014,b0261,b2976,b0411,b2799,b1602,b0507,b2913,b4381,b3915,b2975,b3603,b0529,b1539,b2492,b0904,b2954,b1781,b3001,b1298,b3029,b1380,b0325,b1771,b3662,b1985,b2285,b1008,
53,0.398078220653849,0.661513110816328,b4467,b1478,b4382,b4269,b0493,b3846,b3588,b2341,b3003,b3011,b1241,b4384,b3752,b0871,b2926,b2407,b1004,b3713,b1109,b0046,b3236,b1638,b2937,b1982,b0477,b4139,b4014,b0261,b2976,b2799,b3945,b1602,b2406,b3915,b2975,b3603,b0509,b3125,b0529,b1539,b2492,b0904,b2954,b3029,b1380,b2965,b0693,b0508,b2660,b3662,b1985,b2285,b1008,
54,0.421663262774864,0.123425159026796,b4467,b1478,b3399,b0238,b0125,b1241,b4069,b2502,b4384,b2744,b2297,b2458,b2407,b1004,b3713,b1109,b0046,b3124,b3236,b1638,b1779,b4139,b0675,b2361,b2799,b3945,b1602,b4381,b2789,b3127,b3915,b0452,b3654,b2868,b3714,b3664,b4064,b4464,b2975,b3603,b0755,b3612,b0529,b2492,b0904,b1300,b2954,b3029,b1380,b2660,b1511,b1985,b2285,b1011
