Deletion size,Max growth rate,Min production rate,Deleted genes,,,,,,,
5,0.359606707775732,0.0184894306050012,PHATRDRAFT_55192,Phatr3_EG02215,PHATRDRAFT_20183,PHATRDRAFT_40430,PHATRDRAFT_48078,,,
5,0.359606707775618,0.0184894306049848,PHATRDRAFT_20183,PHATRDRAFT_48078,PHATRDRAFT_41886,PHATRDRAFT_39681,PHATRDRAFT_23913,,,
5,0.359606707775736,0.0184894306049728,PHATRDRAFT_20183,PHATRDRAFT_48078,Phatr3_EG02101,PHATRDRAFT_23365,PHATRDRAFT_51245,,,
5,0.359606707775732,0.0184894306049922,PHATRDRAFT_42015,PHATRDRAFT_20183,PHATRDRAFT_19708,PHATRDRAFT_48078,PHATRDRAFT_25572,,,
5,0.359606707775729,0.00296963883674944,PHATRDRAFT_54219,PHATRDRAFT_36257,PHATRDRAFT_13894,PHATRDRAFT_17401,PHATRDRAFT_23913,,,
5,0.359606707775731,0.00296963883674195,PHATRDRAFT_42015,PHATRDRAFT_20183,PHATRDRAFT_36256,PHATRDRAFT_23913,PHATRDRAFT_23365,,,
5,0.35960670777572,0.145512303000601,PHATRDRAFT_42015,PHATRDRAFT_36257,PHATRDRAFT_20183,PHATRDRAFT_19708,PHATRDRAFT_42245,,,
5,0.359606707775734,0.0184894306049728,PHATRDRAFT_54219,Phatr3_EG02215,PHATRDRAFT_55035,PHATRDRAFT_48078,PHATRDRAFT_25572,,,
5,0.359606707775617,0.0184894306049728,PHATRDRAFT_55035,PHATRDRAFT_859,PHATRDRAFT_23913,PHATRDRAFT_16286,PHATRDRAFT_51245,,,
5,0.359606707775877,0.0184894306050012,PHATRDRAFT_55035,PHATRDRAFT_19708,PHATRDRAFT_11319,PHATRDRAFT_859,PHATRDRAFT_23913,,,
5,0.359606707775733,0.0184894306049728,PHATRDRAFT_55192,Phatr3_EG02215,PHATRDRAFT_55035,PHATRDRAFT_48078,PHATRDRAFT_35240,,,
6,0.359606707775732,0.145512303000544,PHATRDRAFT_54219,PHATRDRAFT_49112,PHATRDRAFT_36257,PHATRDRAFT_20183,PHATRDRAFT_41886,PHATRDRAFT_39681,,
6,0.359606707775675,0.0184894306050012,PHATRDRAFT_20183,PHATRDRAFT_859,PHATRDRAFT_35580,PHATRDRAFT_25572,PHATRDRAFT_23365,PHATRDRAFT_46728,,
6,0.359606707775721,0.0184894306049728,PHATRDRAFT_42015,PHATRDRAFT_54219,PHATRDRAFT_55035,PHATRDRAFT_29016,PHATRDRAFT_17720,PHATRDRAFT_859,,
6,0.359606707775731,0.0184894306049728,PHATRDRAFT_54219,PHATRDRAFT_13894,PHATRDRAFT_17401,PHATRDRAFT_859,PHATRDRAFT_23913,PHATRDRAFT_31436,,
6,0.359606707775732,0.0184894306049922,PHATRDRAFT_42015,PHATRDRAFT_20183,PHATRDRAFT_19708,PHATRDRAFT_859,PHATRDRAFT_31436,PHATRDRAFT_20445,,
6,0.359606707775731,0.0184894306049728,PHATRDRAFT_18572,PHATRDRAFT_22418,PHATRDRAFT_54219,PHATRDRAFT_20183,PHATRDRAFT_859,PHATRDRAFT_23913,,
6,0.359606707775666,0.0184894306050012,PHATRDRAFT_13643,PHATRDRAFT_49112,PHATRDRAFT_20183,PHATRDRAFT_48078,PHATRDRAFT_20310,PHATRDRAFT_25572,,
6,0.359606707775732,0.0184894306049922,PHATRDRAFT_55035,PHATRDRAFT_859,PHATRDRAFT_20310,PHATRDRAFT_25572,PHATRDRAFT_36390,PHATRDRAFT_22019,,
6,0.359606707775734,0.0184894306049728,PHATRDRAFT_54219,Phatr3_EG02215,PHATRDRAFT_55035,PHATRDRAFT_11319,PHATRDRAFT_859,Phatr3_EG02101,,
6,0.359606707775736,0.0184894306049728,PHATRDRAFT_55035,PHATRDRAFT_41969,PHATRDRAFT_859,PHATRDRAFT_25572,PHATRDRAFT_23365,PHATRDRAFT_51830,,
6,0.359606707775735,0.145512303000572,PHATRDRAFT_54219,PHATRDRAFT_36257,PHATRDRAFT_13894,PHATRDRAFT_17401,PHATRDRAFT_42245,PHATRDRAFT_44384,,
6,0.359606707775733,0.0184894306049728,PHATRDRAFT_54219,PHATRDRAFT_55035,PHATRDRAFT_40430,PHATRDRAFT_17720,PHATRDRAFT_859,PHATRDRAFT_44384,,
6,0.359606707775732,0.0184894306049728,PHATRDRAFT_54219,PHATRDRAFT_13894,PHATRDRAFT_17401,PHATRDRAFT_48078,PHATRDRAFT_20445,PHATRDRAFT_44384,,
6,0.359606707775735,0.145512303000608,PHATRDRAFT_13643,Phatr3_EG02215,PHATRDRAFT_20183,PHATRDRAFT_36256,PHATRDRAFT_41886,PHATRDRAFT_39681,,
6,0.359606707775843,0.0184894306050012,PHATRDRAFT_13643,PHATRDRAFT_20183,PHATRDRAFT_48078,PHATRDRAFT_25572,PHATRDRAFT_44384,PHATRDRAFT_51245,,
7,0.359606707775731,0.145512303000592,PHATRDRAFT_54219,PHATRDRAFT_49112,PHATRDRAFT_55035,PHATRDRAFT_36256,PHATRDRAFT_20310,PHATRDRAFT_31367,PHATRDRAFT_25572,
7,0.359606707775688,0.145512303000515,PHATRDRAFT_55192,PHATRDRAFT_55035,PHATRDRAFT_36256,PHATRDRAFT_25932,PHATRDRAFT_11014,PHATRDRAFT_20445,PHATRDRAFT_23365,
7,0.359606707775759,0.145512303000658,PHATRDRAFT_45947,PHATRDRAFT_20183,PHATRDRAFT_36256,PHATRDRAFT_25932,PHATRDRAFT_11014,Phatr3_EG02101,PHATRDRAFT_23365,
7,0.359606707775729,0.145512303000658,PHATRDRAFT_draft976,PHATRDRAFT_36257,PHATRDRAFT_55035,PHATRDRAFT_40430,PHATRDRAFT_20143,PHATRDRAFT_20310,PHATRDRAFT_36390,
7,0.359606707775839,0.0184894306049728,PHATRDRAFT_13643,PHATRDRAFT_20183,PHATRDRAFT_29016,PHATRDRAFT_41969,PHATRDRAFT_859,PHATRDRAFT_44384,PHATRDRAFT_51830,
7,0.359606707775736,0.018489430604987,PHATRDRAFT_42015,PHATRDRAFT_54219,PHATRDRAFT_13894,PHATRDRAFT_17401,PHATRDRAFT_29016,PHATRDRAFT_859,PHATRDRAFT_35580,
7,0.359606707775759,0.145512303000601,PHATRDRAFT_42015,PHATRDRAFT_55192,PHATRDRAFT_36257,PHATRDRAFT_55035,PHATRDRAFT_29016,PHATRDRAFT_25932,PHATRDRAFT_11014,
7,0.359606707775732,0.145512303000743,PHATRDRAFT_54219,PHATRDRAFT_49112,PHATRDRAFT_20183,PHATRDRAFT_36256,PHATRDRAFT_40430,PHATRDRAFT_20310,PHATRDRAFT_31367,
7,0.359606707775731,0.145512303001027,PHATRDRAFT_54219,PHATRDRAFT_55192,PHATRDRAFT_13894,PHATRDRAFT_17401,PHATRDRAFT_36256,PHATRDRAFT_35240,PHATRDRAFT_23365,
7,0.359606707775842,0.145512303000942,PHATRDRAFT_draft976,PHATRDRAFT_49112,PHATRDRAFT_20183,PHATRDRAFT_36256,PHATRDRAFT_20310,PHATRDRAFT_18064,PHATRDRAFT_25572,
8,0.359606707775688,0.145512303000515,PHATRDRAFT_45947,PHATRDRAFT_54219,PHATRDRAFT_13894,PHATRDRAFT_17401,PHATRDRAFT_36256,PHATRDRAFT_28068,Phatr3_EG02101,PHATRDRAFT_23365
